Time (s),Torque (Nm),Position (rad),Velocity (rad/s)
2.919532766,0,0.0148851,0.177991
2.921554569,0,0.0152427,0.176506
2.923532657,0,0.0155896,0.175018
2.925551773,0,0.0159406,0.173466
2.927532666,0,0.0162819,0.171909
2.929533663,0,0.0166235,0.170302
2.931532698,0,0.0169615,0.168664
2.933551572,0,0.0172995,0.166976
2.935532447,0,0.0176277,0.165287
2.937551854,0,0.0179589,0.163533
2.939532598,0,0.0182802,0.161781
2.941551805,0,0.0186041,0.159962
2.943532447,0,0.0189182,0.158147
2.945551826,0,0.0192347,0.156266
2.947533177,0,0.0195416,0.154389
2.949551856,0,0.0198503,0.152446
2.951532395,0,0.0201494,0.150511
2.953551669,0,0.0204503,0.148508
2.955532311,0,0.0207414,0.146514
2.957551546,0,0.0210342,0.144453
2.959532307,0,0.0213172,0.142402
2.961551541,0,0.0216016,0.140284
2.963551802,0,0.021879,0.138158
2.965551371,0,0.022152,0.136006
2.967532123,0,0.0224182,0.133847
2.969551663,0,0.0226852,0.13162
2.971532153,0,0.0229426,0.12941
2.973551191,0,0.0232004,0.127132
2.975532136,0,0.0234489,0.124872
2.977551331,0,0.0236975,0.122543
2.979532766,0,0.0239369,0.120235
2.981551408,0,0.024176,0.117859
2.983532081,0,0.0244059,0.115505
2.985551004,0,0.0246355,0.113082
2.987531900,0,0.0248559,0.110684
2.989551103,0,0.0250757,0.108217
2.991531969,0,0.0252864,0.105775
2.993551124,0,0.0254962,0.103266
2.995531954,0,0.0256971,0.100784
2.997561688,0,0.0258977,0.098221
2.999550840,1,0.0261394,0.145715
3.001551385,0,0.026427,0.143144
3.003531808,0,0.0267067,0.14057
3.005550743,0,0.0269865,0.137919
3.007550150,0,0.0272583,0.135266
3.009550777,0,0.0275249,0.132585
3.011531666,0,0.0277835,0.129904
3.013555781,0,0.0280423,0.12714
3.015531687,0,0.0282895,0.124416
3.017550650,0,0.0285364,0.121609
3.019531671,0,0.0287732,0.118831
3.021550561,0,0.0290088,0.115976
3.023531620,0,0.0292343,0.113152
3.025550620,0,0.0294584,0.110252
3.027531543,0,0.0296725,0.107385
3.029532367,0,0.029883,0.104468
3.031531514,0,0.0300875,0.101533
3.033550758,0,0.030288,0.0985483
3.035531356,0,0.0304788,0.0956017
3.037550637,0,0.0306673,0.0925787
3.039531449,0,0.0308462,0.0895952
3.041550849,0,0.0310225,0.0865359
3.043531251,0,0.0311894,0.0835188
3.045550837,0,0.0313534,0.0804255
3.047532072,0,0.0315082,0.0773753
3.049550924,0,0.0316597,0.074252
3.051531387,0,0.0318022,0.0711735
3.053550530,0,0.0319411,0.0680209
3.055531423,0,0.0320712,0.0649148
3.057550129,0,0.0321975,0.0617365
3.059531194,0,0.0323151,0.0586055
3.061550041,0,0.0324286,0.0554032
3.063554502,0,0.0325348,0.0522128
3.065550682,0,0.0326343,0.0490253
3.067531089,0,0.0327267,0.0458535
3.069550316,0,0.0328144,0.0426106
3.071531110,0,0.032894,0.039421
3.073550008,0,0.0329687,0.0361623
3.075530960,0,0.0330356,0.0329578
3.077550401,0,0.0330972,0.0296845
3.079531813,0,0.0331512,0.0264671
3.081550234,0,0.0331996,0.0231844
3.083530996,0,0.0332408,0.0199584
3.085549926,0,0.0332761,0.0166663
3.087530842,0,0.0333043,0.0134329
3.089550139,0,0.0333264,0.0101343
3.091530856,0,0.0333417,0.00689666
3.093532640,0,0.0333506,0.00362328
3.095530830,0,0.0333529,0.000355055
3.097562754,0,0.0333486,-0.00296841
3.099530882,0,0.033338,-0.00618696
3.101550329,0,0.0333205,-0.00948821
3.103535772,0,0.0332968,-0.012732
3.105544340,0,0.0332663,-0.0160111
3.107529827,0,0.0332297,-0.0192494
3.109543936,0,0.033186,-0.0225306
3.111529864,0,0.0331364,-0.0257615
3.113530673,0,0.03308,-0.0290115
3.115529781,0,0.0330171,-0.0322531
3.117543450,0,0.0329473,-0.035512
3.119529657,0,0.0328719,-0.0387194
3.121543969,0,0.0327891,-0.0419647
3.123529998,0,0.032701,-0.0451561
3.125549108,0,0.0326049,-0.0483918
3.127529662,0,0.0325043,-0.0515563
3.129531164,0,0.0323964,-0.0547442
3.131529677,0,0.0322822,-0.0579166
3.133543468,0,0.0321607,-0.0611018
3.135529451,0,0.0320347,-0.0642311
3.137551920,0,0.0319,-0.0674052
3.139530766,0,0.031762,-0.0704976
3.141557163,0,0.0316144,-0.0736504
3.143530658,0,0.0314645,-0.0767066
3.145552791,0,0.0313047,-0.079823
3.147531441,0,0.0311422,-0.0828568
3.149556380,0,0.0309698,-0.0859452
3.151530580,0,0.0307956,-0.0889395
3.153556160,0,0.0306109,-0.0919942
3.155530543,0,0.0304248,-0.0949537
3.157556273,0,0.0302279,-0.0979715
3.159530465,0,0.0300302,-0.100893
3.161552287,0,0.0298217,-0.103866
3.163549117,0,0.0296099,-0.106781
3.165556869,0,0.0293911,-0.109691
3.167530299,0,0.0291704,-0.112531
3.169556022,0,0.0289381,-0.115423
3.171530516,0,0.028706,-0.11822
3.173551850,0,0.0284628,-0.121059
3.175530447,0,0.0282191,-0.123815
3.177548232,0,0.0279651,-0.126602
3.179531655,0,0.0277099,-0.129316
3.181556139,0,0.027444,-0.13206
3.183530225,0,0.0271793,-0.134711
3.185551834,0,0.0269029,-0.137399
3.187530166,0,0.0266272,-0.140003
3.189548591,0,0.0263407,-0.142632
3.191530088,0,0.0260543,-0.145184
3.193555827,0,0.0257562,-0.147766
3.195530071,0,0.0254608,-0.150252
3.197562802,0,0.0251515,-0.152783
3.199530025,0,0.0248474,-0.155202
3.201552142,0,0.0245298,-0.157659
3.203529943,0,0.0242145,-0.160031
3.205551083,0,0.0238874,-0.162423
3.207529976,0,0.0235626,-0.164733
3.209551142,0,0.0232261,-0.167061
3.211529988,0,0.0228922,-0.169307
3.213555398,0,0.0225458,-0.171572
3.215529854,0,0.0222038,-0.173747
3.217551573,0,0.0218492,-0.17594
3.219529777,0,0.021498,-0.178052
3.221551488,0,0.0211348,-0.180174
3.223529807,0,0.0207754,-0.182216
3.225551214,0,0.0204039,-0.184267
3.227529756,0,0.0200364,-0.186238
3.229530635,0,0.0196608,-0.188195
3.231529748,0,0.0192817,-0.190114
3.233555416,0,0.0188937,-0.19202
3.235529640,0,0.0185119,-0.19384
3.237555428,0,0.0181164,-0.19567
3.239549982,0,0.0177235,-0.197432
3.241551765,0,0.0173257,-0.199163
3.243529607,0,0.0169293,-0.200834
3.245555547,0,0.0165199,-0.202506
3.247530203,0,0.0161177,-0.204096
3.249555300,0,0.0157019,-0.205687
3.251529435,0,0.0152936,-0.207197
3.253555380,0,0.0148716,-0.208707
3.255529343,0,0.0144575,-0.210136
3.257551016,0,0.0140305,-0.211559
3.259529306,0,0.0136099,-0.212911
3.261555801,0,0.0131764,-0.214253
3.263548887,0,0.0127475,-0.21553
3.265555008,0,0.0123132,-0.216774
3.267529224,0,0.0118835,-0.217956
3.269555027,0,0.0114402,-0.219126
3.271547481,0,0.0110019,-0.220233
3.273550817,0,0.0105591,-0.221303
3.275529225,0,0.0101198,-0.222317
3.277554758,0,0.00966795,-0.223311
3.279529781,0,0.00922553,-0.224237
3.281530707,0,0.0087755,-0.225132
3.283529357,0,0.00832426,-0.225981
3.285572948,0,0.00786118,-0.226804
3.287530148,0,0.00741618,-0.227548
3.289554751,0,0.00695438,-0.228273
3.291529033,0,0.00650272,-0.228935
3.293554607,0,0.00603803,-0.22957
3.295528909,0,0.00558393,-0.230144
3.297562943,0,0.00511497,-0.230689
3.299529055,0,0.0046607,-0.231171
3.301555058,0,0.00419165,-0.231623
3.303549141,0,0.00372917,-0.232021
3.305550595,0,0.00326426,-0.232376
3.307528852,0,0.0028041,-0.232682
3.309554616,0,0.00233233,-0.232949
3.311528785,0,0.00187212,-0.233163
3.313554896,0,0.00139944,-0.233338
3.315528899,0,0.000938639,-0.233462
3.317555278,0,0.000465426,-0.233544
3.319529403,0,4.32603e-06,-0.233577
3.321550610,0,-0.000467771,-0.233566
3.323528624,0,-0.00092969,-0.23351
3.325554634,0,-0.00140263,-0.233405
3.327548516,0,-0.0018678,-0.233257
3.329529506,0,-0.0023296,-0.233064
3.331528604,0,-0.00279516,-0.232824
3.333554536,0,-0.00326641,-0.232535
3.335528627,0,-0.00372498,-0.232208
3.337554024,0,-0.00419472,-0.231826
3.339528496,0,-0.00465184,-0.231408
3.341550245,0,-0.00511898,-0.230936
3.343528677,0,-0.00557512,-0.230428
3.345550236,0,-0.00604009,-0.229863
3.347529073,0,-0.00649408,-0.229266
3.349555219,0,-0.00695761,-0.228609
3.351528458,0,-0.0074077,-0.227925
3.353550230,0,-0.00786739,-0.227179
3.355528414,0,-0.00831565,-0.226405
3.357550282,0,-0.00877215,-0.225569
3.359528285,0,-0.00921705,-0.224707
3.361553929,0,-0.00967082,-0.22378
3.363528667,0,-0.0101113,-0.222832
3.365555277,0,-0.0105614,-0.221816
3.367528191,0,-0.0109975,-0.220783
3.369553974,0,-0.0114431,-0.21968
3.371528127,0,-0.0118751,-0.218561
3.373550210,0,-0.0123153,-0.217372
3.375528177,0,-0.0127434,-0.216167
3.377553637,0,-0.0131793,-0.21489
3.379528797,0,-0.0136019,-0.213603
3.381549948,0,-0.0140315,-0.212244
3.383528060,0,-0.0144494,-0.210873
3.385550080,0,-0.0148736,-0.209429
3.387528005,0,-0.0152856,-0.207976
3.389554643,0,-0.0157048,-0.206446
3.391527854,0,-0.0161099,-0.204917
3.393549457,0,-0.0165218,-0.203309
3.395527929,0,-0.0169216,-0.201696
3.397553805,0,-0.0173277,-0.200005
3.399527886,0,-0.01772,-0.198317
3.401549185,0,-0.0181182,-0.196551
3.403527695,0,-0.0185044,-0.194783
3.405546418,0,-0.0188949,-0.192941
3.407527791,0,-0.0192744,-0.191096
3.409549665,0,-0.0196579,-0.189175
3.411527673,0,-0.0200292,-0.187259
3.413546590,0,-0.0204043,-0.185266
3.415527692,0,-0.0207683,-0.183275
3.417553420,0,-0.0211365,-0.181202
3.419527636,0,-0.0214912,-0.179147
3.421549453,0,-0.0218501,-0.177007
3.423625305,0,-0.0222141,-0.174773
3.425541718,0,-0.022546,-0.172677
3.427541946,0,-0.0228881,-0.170457
3.429634963,0,-0.0232411,-0.168098
3.431526585,0,-0.0235561,-0.165935
3.433545074,0,-0.0238875,-0.163595
3.435527104,0,-0.0242082,-0.161265
3.437612432,0,-0.0245406,-0.15878
3.439527195,0,-0.0248413,-0.156469
3.441614105,0,-0.0251639,-0.153918
3.443526565,0,-0.0254549,-0.151551
3.445605629,0,-0.0257659,-0.148947
3.447527504,0,-0.0260486,-0.146512
3.449610412,0,-0.0263496,-0.143843
3.451527346,0,-0.0266218,-0.141359
3.453604384,0,-0.0269112,-0.13864
3.455527028,0,-0.0271741,-0.136096
3.457541296,0,-0.0274441,-0.133405
3.459526220,0,-0.027705,-0.130727
3.461541110,0,-0.0279642,-0.127983
3.463526055,0,-0.0282142,-0.125255
3.465541020,0,-0.0284624,-0.12246
3.467526188,0,-0.0287013,-0.119683
3.469541039,0,-0.0289382,-0.116841
3.471525940,0,-0.0291659,-0.114019
3.473540928,0,-0.0293913,-0.111131
3.475525872,0,-0.0296076,-0.108265
3.477541093,0,-0.0298214,-0.105333
3.479525772,0,-0.0300261,-0.102425
3.481540643,0,-0.030228,-0.0994533
3.483525822,0,-0.030421,-0.0965057
3.485540815,0,-0.0306109,-0.0934947
3.487525806,0,-0.0307921,-0.0905103
3.489540685,0,-0.0309698,-0.0874632
3.491525720,0,-0.031139,-0.0844441
3.493540733,0,-0.0313045,-0.0813629
3.495525695,0,-0.0314614,-0.0783116
3.497540605,0,-0.0316145,-0.0751989
3.499525642,-1,-0.0318077,-0.121377
3.501540282,0,-0.0320475,-0.118228
3.503525667,0,-0.0322776,-0.115102
3.505540588,0,-0.0325047,-0.111907
3.507525827,0,-0.0327221,-0.108737
3.509540417,0,-0.0329363,-0.105499
3.511525546,0,-0.033141,-0.102287
3.513540394,0,-0.0333421,-0.0990077
3.515525445,0,-0.0335338,-0.0957572
3.517540469,0,-0.0337217,-0.0924388
3.519525565,0,-0.0339003,-0.0891516
3.521540306,0,-0.0340749,-0.0857977
3.523525342,0,-0.0342403,-0.0824766
3.525540402,0,-0.0344013,-0.0790889
3.527527080,0,-0.0345535,-0.0757336
3.529539699,0,-0.0347007,-0.0723195
3.531525190,0,-0.0348393,-0.0689373
3.533539225,0,-0.0349729,-0.065493
3.535540059,0,-0.0350988,-0.0620582
3.537539232,0,-0.0352177,-0.0586142
3.539525059,0,-0.035329,-0.0551818
3.541539062,0,-0.0354349,-0.0516898
3.543525093,0,-0.0355324,-0.0482363
3.545539292,0,-0.0356242,-0.0447242
3.547525173,0,-0.0357079,-0.0412528
3.549538972,0,-0.0357856,-0.0377245
3.551525228,0,-0.0358554,-0.034237
3.553538969,0,-0.035919,-0.0306946
3.555525128,0,-0.0359747,-0.0271947
3.557560358,0,-0.0360246,-0.0236029
3.559525043,0,-0.0360658,-0.020131
3.561538857,0,-0.036101,-0.0165684
3.563524975,0,-0.0361287,-0.0130515
3.565538636,0,-0.0361496,-0.00948328
3.567524925,0,-0.0361631,-0.00596172
3.569538916,0,-0.0361698,-0.00238987
3.571524829,0,-0.0361693,0.00113266
3.573538840,0,-0.0361616,0.00470479
3.575525042,0,-0.036147,0.00822669
3.577538653,0,-0.036125,0.0117956
3.579524743,0,-0.0360964,0.0153134
3.581538651,0,-0.0360601,0.0188774
3.583524895,0,-0.0360174,0.0223888
3.585538599,0,-0.035967,0.0259444
3.587539104,0,-0.0359098,0.0294715
3.589538870,0,-0.0358456,0.0329916
3.591524514,0,-0.0357748,0.0364803
3.593538573,0,-0.035696,0.0400119
3.595524473,0,-0.0356114,0.0434862
3.597540767,0,-0.0355184,0.0470051
3.599524724,0,-0.03542,0.0504585
3.601525394,0,-0.0353138,0.053931
3.603524699,0,-0.0352008,0.0573907
3.605539805,0,-0.0350799,0.0608663
3.607524627,0,-0.034954,0.0642778
3.609539512,0,-0.0348193,0.0677283
3.611524326,0,-0.0346798,0.0711141
3.613539781,0,-0.0345313,0.0745382
3.615524377,0,-0.0343784,0.0778953
3.617539248,0,-0.0342163,0.0812883
3.619524578,0,-0.03405,0.0846156
3.621539363,0,-0.0338744,0.0879756
3.623524373,0,-0.0336949,0.0912689
3.625539145,0,-0.033506,0.0945935
3.627524317,0,-0.0333133,0.0978508
3.629542888,0,-0.0331108,0.101144
3.631524237,0,-0.0329057,0.104356
3.633539567,0,-0.0326904,0.107603
3.635524217,0,-0.0324721,0.110779
3.637539578,0,-0.032244,0.113983
3.639524201,0,-0.0320132,0.117116
3.641539097,0,-0.0317724,0.120273
3.643524134,0,-0.0315291,0.12336
3.645539418,0,-0.0312758,0.12647
3.647524067,0,-0.0310202,0.129508
3.649539064,0,-0.0307546,0.132567
3.651524024,0,-0.0304871,0.135555
3.653540998,0,-0.0302091,0.138563
3.655523907,0,-0.02993,0.141494
3.657539119,0,-0.0296404,0.144445
3.659523931,0,-0.0293494,0.147324
3.661539042,0,-0.0290481,0.150217
3.663541274,0,-0.0287431,0.153062
3.665538772,0,-0.0284331,0.15587
3.667523894,0,-0.0281196,0.15863
3.669538975,0,-0.0277958,0.161401
3.671523845,0,-0.0274714,0.164099
3.673538562,0,-0.0271367,0.166805
3.675523860,0,-0.0268016,0.16944
3.677538668,0,-0.0264562,0.172079
3.679523631,0,-0.0261108,0.174647
3.681539588,0,-0.0257548,0.177219
3.683523741,0,-0.0253995,0.179717
3.685538924,0,-0.0250335,0.182218
3.687523660,0,-0.0246682,0.184646
3.689538497,0,-0.0242925,0.187075
3.691538715,0,-0.0239148,0.189449
3.693538782,0,-0.0235324,0.191785
3.695538946,0,-0.0231453,0.194084
3.697538601,0,-0.0227538,0.196345
3.699523596,0,-0.0223608,0.19855
3.701538499,0,-0.0219574,0.20075
3.703523388,0,-0.0215558,0.202878
3.705538541,0,-0.0211437,0.204998
3.707523375,0,-0.0207338,0.207047
3.709538769,0,-0.0203134,0.209086
3.711523348,0,-0.0198955,0.211053
3.713538580,0,-0.0194672,0.213009
3.715523311,0,-0.0190417,0.214894
3.717538455,0,-0.0186058,0.216765
3.719523230,0,-0.0181729,0.218566
3.721538313,0,-0.0177297,0.220351
3.723523682,0,-0.0172897,0.222066
3.725538093,0,-0.0168398,0.223764
3.727523218,0,-0.0163932,0.225392
3.729538110,0,-0.0159366,0.227001
3.731523377,0,-0.0154836,0.228542
3.733538504,0,-0.0150208,0.230061
3.735523154,0,-0.014562,0.231512
3.737538128,0,-0.0140934,0.23294
3.739523065,0,-0.013629,0.2343
3.741538055,0,-0.0131548,0.235636
3.743522983,0,-0.0126852,0.236905
3.745538057,0,-0.012206,0.238147
3.747522943,0,-0.0117315,0.239324
3.749538165,0,-0.0112475,0.240471
3.751522986,0,-0.0107686,0.241555
3.753537986,0,-0.0102802,0.242607
3.755522903,0,-0.00979721,0.243596
3.757538077,0,-0.00930487,0.244552
3.759522830,0,-0.00881816,0.245446
3.761537915,0,-0.00832226,0.246306
3.763522797,0,-0.00783217,0.247104
3.765537855,0,-0.00733309,0.247866
3.767522995,0,-0.00683999,0.248568
3.769538133,0,-0.00633808,0.249232
3.771522730,0,-0.00584255,0.249836
3.773537873,0,-0.00533823,0.250401
3.775522671,0,-0.00484047,0.250909
3.777537783,0,-0.00433415,0.251375
3.779522736,0,-0.00383457,0.251785
3.781537851,0,-0.00332663,0.252151
3.783522565,0,-0.00282572,0.252463
3.785537429,0,-0.00231663,0.25273
3.787522605,0,-0.00181459,0.252943
3.789537413,0,-0.0013047,0.25311
3.791522508,0,-0.000802078,0.253225
3.793522910,0,-0.000295421,0.253291
3.795550017,0,0.000218058,0.253307
3.797539059,0,0.000721853,0.253274
3.799522645,0,0.00122413,0.253191
3.801538924,0,0.00173444,0.253058
3.803522556,0,0.00223615,0.252877
3.805538302,0,0.00274553,0.252643
3.807524674,0,0.00324697,0.252363
3.809538705,0,0.00375474,0.25203
3.811522665,0,0.0042542,0.251653
3.813538528,0,0.00476085,0.251219
3.815522761,0,0.00525862,0.250744
3.817538601,0,0.00576329,0.250211
3.819522450,0,0.00625882,0.249639
3.821538337,0,0.00676112,0.249007
3.823522384,0,0.00725417,0.248337
3.825538372,0,0.00775372,0.247608
3.827522601,0,0.00824389,0.246841
3.829538421,0,0.00874023,0.246014
3.831522282,0,0.00922701,0.245151
3.833538468,0,0.00971989,0.244227
3.835522261,0,0.010203,0.243269
3.837538246,0,0.0106919,0.242248
3.839522172,0,0.0111709,0.241196
3.841538031,0,0.0116554,0.24008
3.843522184,0,0.0121301,0.238934
3.845537951,0,0.0126099,0.237722
3.847521968,0,0.0130797,0.236484
3.849537800,0,0.0135545,0.235179
3.851522112,0,0.0140191,0.233848
3.853537946,0,0.0144884,0.232451
3.855522016,0,0.0149475,0.23103
3.857537927,0,0.015411,0.22954
3.859521930,0,0.0158642,0.228029
3.861537742,0,0.0163215,0.22645
3.863521961,0,0.0167684,0.22485
3.865537973,0,0.0172192,0.223181
3.867522069,0,0.0176595,0.221495
3.869537692,0,0.0181033,0.219738
3.871521818,0,0.0185367,0.217965
3.873537843,0,0.0189733,0.216122
3.875521764,0,0.0193993,0.214265
3.877537826,0,0.0198284,0.212336
3.879521680,0,0.0202467,0.210397
3.881537692,0,0.0206679,0.208384
3.883521706,0,0.0210783,0.206363
3.885537488,0,0.0214911,0.204269
3.887521589,0,0.0218933,0.202168
3.889537301,0,0.0222975,0.199993
3.891521666,0,0.0226911,0.197814
3.893537560,0,0.0230865,0.19556
3.895521530,0,0.0234711,0.193305
3.897537728,0,0.0238574,0.190974
3.899521607,0,0.0242328,0.188644
3.901537541,0,0.0246094,0.186238
3.903521555,0,0.0249754,0.183835
3.905523484,0,0.0253397,0.181374
3.907521641,0,0.0256984,0.178881
3.909537477,0,0.0260551,0.176332
3.911521552,0,0.0264012,0.173788
3.913537291,0,0.0267475,0.171169
3.915537247,0,0.0270859,0.168538
3.917537066,0,0.027419,0.165873
3.919521286,0,0.0277441,0.163197
3.921537101,0,0.028069,0.160446
3.923521329,0,0.0283832,0.157707
3.925537318,0,0.0286969,0.154892
3.927521141,0,0.029,0.152093
3.929536940,0,0.0293023,0.149219
3.931521276,0,0.0295941,0.14636
3.933536959,0,0.0298847,0.143427
3.935521086,0,0.030165,0.140512
3.937536928,0,0.0304437,0.137523
3.939521084,0,0.0307122,0.134554
3.941536846,0,0.0309788,0.131511
3.943521003,0,0.0312352,0.128491
3.945536876,0,0.0314896,0.125396
3.947520963,0,0.0317338,0.122326
3.949536840,0,0.0319757,0.119183
3.951520877,0,0.0322075,0.116066
3.953536660,0,0.0324366,0.112876
3.955520902,0,0.0326559,0.109715
3.957536752,0,0.0328722,0.106481
3.959520783,0,0.0330787,0.103277
3.961536617,0,0.0332819,0.100002
3.963520848,0,0.0334755,0.0967589
3.965536638,0,0.0336656,0.0934449
3.967520734,0,0.0338461,0.0901648
3.969536334,0,0.0340228,0.0868148
3.971520800,0,0.0341901,0.0834996
3.973536289,0,0.0343533,0.0801162
3.975520593,0,0.0345073,0.0767695
3.977536272,0,0.0346569,0.0733547
3.979520664,0,0.0347974,0.0699786
3.981536245,0,0.0349333,0.0665357
3.983520590,0,0.0350602,0.0631331
3.985536170,0,0.0351822,0.0596646
3.987536121,0,0.0352964,0.0562112
3.989536333,0,0.0354036,0.0527463
3.991520519,0,0.0355031,0.0492989
3.993536493,0,0.0355972,0.0457866
3.995520463,0,0.0356829,0.0423211
3.997535816,0,0.0357629,0.0387925
3.999520339,1,0.0358831,0.0845216
4.001536605,0,0.0360482,0.0809695
4.003520417,0,0.0362036,0.0774587
4.005535985,0,0.0363543,0.0738766
4.007520316,0,0.0364956,0.0703354
4.009562039,0,0.0366336,0.0666778
4.011520193,0,0.036759,0.063157
4.013534206,0,0.0368807,0.0595235
4.015520105,0,0.0369936,0.055929
4.017534215,0,0.0371007,0.0522725
4.019519822,0,0.0371991,0.0486575
4.021534207,0,0.0372916,0.0449805
4.023519803,0,0.0373755,0.0413473
4.025534028,0,0.0374532,0.0376536
4.027519765,0,0.0375225,0.0340048
4.029534231,0,0.0375854,0.0302965
4.031519974,0,0.0376401,0.0266351
4.033533980,0,0.0376881,0.0229164
4.035519648,0,0.0377282,0.0192455
4.037534176,0,0.0377613,0.0155175
4.039519710,0,0.0377867,0.0118402
4.041525999,0,0.0378048,0.00812203
4.043520184,0,0.0378155,0.00442474
4.045533737,0,0.0378187,0.000690662
4.047534172,0,0.0378146,-0.00301922
4.049533531,0,0.037803,-0.00672652
4.051520498,0,0.0377841,-0.0104095
4.053526533,0,0.0377576,-0.0141258
4.055519931,0,0.037724,-0.017816
4.057533731,0,0.0376825,-0.0215404
4.059519444,0,0.0376342,-0.0252086
4.061538717,0,0.0375777,-0.0289339
4.063520419,0,0.0375149,-0.0325842
4.065537581,0,0.0374435,-0.0362934
4.067520273,0,0.0373661,-0.0399321
4.069596118,0,0.0372773,-0.0437337
4.071520240,0,0.0371881,-0.047249
4.073600301,0,0.0370839,-0.0510397
4.075519574,0,0.0369809,-0.0545276
4.077603617,0,0.0368614,-0.058304
4.079520130,0,0.0367447,-0.0617657
4.081585856,0,0.0366113,-0.0654846
4.083521254,0,0.0364795,-0.0689563
4.085617360,0,0.0363291,-0.0727023
4.087520445,0,0.0361859,-0.0760894
4.089598889,0,0.036022,-0.0797735
4.091520685,0,0.0358638,-0.0831647
4.093600154,0,0.0356852,-0.0868175
4.095520570,0,0.0355136,-0.0901742
4.097544242,0,0.0353258,-0.0936939
4.099520640,0,0.0351355,-0.0971132
4.101569484,0,0.0349311,-0.100638
4.103520031,0,0.0347299,-0.103975
4.105553596,0,0.0345132,-0.107433
4.107519952,0,0.034297,-0.110756
4.109558440,0,0.034066,-0.114179
4.111520032,0,0.0338372,-0.117451
4.113539452,0,0.033595,-0.120796
4.115519806,0,0.0333509,-0.124052
4.117572283,0,0.0330911,-0.127403
4.119519891,0,0.0328384,-0.130558
4.121561938,0,0.0325668,-0.133839
4.123519949,0,0.0323001,-0.13696
4.125563418,0,0.0320153,-0.14019
4.127519932,0,0.0317365,-0.143255
4.129522422,0,0.0314449,-0.146365
4.131519593,0,0.031148,-0.149438
4.133541745,0,0.0308411,-0.152519
4.135519771,0,0.030535,-0.155503
4.137564502,0,0.0302124,-0.158557
4.139519676,0,0.0298981,-0.161447
4.141546261,0,0.0295664,-0.16441
4.143519517,0,0.0292378,-0.167264
4.145571531,0,0.02889,-0.170197
4.147519534,0,0.0285544,-0.172949
4.149560557,0,0.0281971,-0.175799
4.151519593,0,0.0278487,-0.1785
4.153552512,0,0.0274816,-0.181267
4.155519404,0,0.0271212,-0.183909
4.157561021,0,0.0267415,-0.186616
4.159519480,0,0.0263723,-0.189175
4.161567812,0,0.0259807,-0.191815
4.163519442,0,0.0256028,-0.194293
4.165552273,0,0.0252039,-0.196835
4.167519310,0,0.0248131,-0.199257
4.169561755,0,0.0244024,-0.201733
4.171519360,0,0.024004,-0.204066
4.173559474,0,0.023584,-0.206458
4.175519418,0,0.0231761,-0.208715
4.177544320,0,0.0227499,-0.211006
4.179519141,0,0.02233,-0.213199
4.181561564,0,0.0218911,-0.215425
4.183519263,0,0.0214663,-0.217517
4.185565645,0,0.0210179,-0.21966
4.187519178,0,0.0205858,-0.221664
4.189552852,0,0.0201319,-0.223706
4.191519024,0,0.0196892,-0.225637
4.193560981,0,0.0192255,-0.227597
4.195519114,0,0.0187771,-0.229433
4.197573264,0,0.0183029,-0.231313
4.199519158,0,0.0178503,-0.233049
4.201552028,0,0.0173738,-0.234817
4.203519494,0,0.0169093,-0.236482
4.205523286,0,0.016433,-0.238132
4.207518894,0,0.0159554,-0.239729
4.209532015,0,0.0154704,-0.241293
4.211518108,0,0.0149889,-0.242788
4.213535842,0,0.0144968,-0.244259
4.215518840,0,0.0140104,-0.245657
4.217537218,0,0.0135125,-0.247032
4.219518921,0,0.013021,-0.248334
4.221599283,0,0.0125023,-0.249649
4.223518885,0,0.0120214,-0.250815
4.225610475,0,0.0114948,-0.252035
4.227517974,0,0.0110126,-0.253099
4.229595400,0,0.010485,-0.254208
4.231518584,0,0.00999472,-0.255185
4.233595674,0,0.0094631,-0.25619
4.235518380,0,0.00896925,-0.257071
4.237604518,0,0.00843154,-0.257975
4.239517876,0,0.00793682,-0.258755
4.241596348,0,0.00739775,-0.25955
4.243518372,0,0.0068979,-0.260236
4.245594686,0,0.00635648,-0.260925
4.247518390,0,0.00585369,-0.261512
4.249605717,0,0.0053069,-0.262098
4.251517622,0,0.00480509,-0.262584
4.253598526,0,0.00425793,-0.26306
4.255518748,0,0.00375223,-0.263449
4.257603581,0,0.00320239,-0.263819
4.259517592,0,0.00269702,-0.264108
4.261596030,0,0.00214767,-0.264369
4.263518123,0,0.00163925,-0.264559
4.265598901,0,0.00108851,-0.264713
4.267535029,0,0.000575859,-0.264804
4.269600254,0,2.89024e-05,-0.264848
4.271517567,0,-0.000478887,-0.264839
4.273599413,0,-0.00103015,-0.264776
4.275518011,0,-0.001538,-0.264667
4.277614190,0,-0.00209253,-0.264495
4.279517509,0,-0.00259565,-0.264288
4.281600966,0,-0.00314586,-0.264009
4.283517790,0,-0.00365148,-0.263701
4.285601084,0,-0.00420025,-0.263314
4.287518089,0,-0.00470444,-0.262907
4.289599365,0,-0.00525086,-0.262413
4.291517301,0,-0.00575343,-0.261907
4.293594414,0,-0.00629651,-0.261307
4.295519676,0,-0.00679873,-0.260701
4.297536646,0,-0.00732352,-0.260015
4.299517676,0,-0.00783755,-0.259291
4.301598166,0,-0.00837574,-0.258478
4.303521424,0,-0.00887171,-0.257676
4.305598045,0,-0.00940538,-0.256759
4.307517667,0,-0.00989697,-0.255861
